data,date,time,alertDate,category,category_desc,matrix_id,rid,cleaned_city,outLat,outLong,inLat,inLong
כפר חב''ד,2023-12-02,22:02:44,2023-12-02T22:03:00,1,ירי רקטות וטילים,1,25968,כפר חב''ד,31.990144,34.849103,31.513,34.452
צפריה,2023-12-02,22:02:44,2023-12-02T22:03:00,1,ירי רקטות וטילים,1,25969,צפריה,32.004315,34.854664,31.513,34.452
בן שמן,2023-12-02,22:02:44,2023-12-02T22:03:00,1,ירי רקטות וטילים,1,25970,בן שמן,31.959019,34.927831,31.513,34.452
בית נחמיה,2023-12-02,22:02:44,2023-12-02T22:03:00,1,ירי רקטות וטילים,1,25971,בית נחמיה,31.977142,34.953835,31.513,34.452
גינתון,2023-12-02,22:02:44,2023-12-02T22:03:00,1,ירי רקטות וטילים,1,25972,גינתון,31.962801,34.913062,31.513,34.452
כפר נוער בן שמן,2023-12-02,22:02:44,2023-12-02T22:03:00,1,ירי רקטות וטילים,1,25973,כפר נוער בן שמן,31.959019,34.927831,31.513,34.452
חדיד,2023-12-02,22:02:44,2023-12-02T22:03:00,1,ירי רקטות וטילים,1,25974,חדיד,31.969429,34.932156,31.513,34.452
גיבתון,2023-12-02,22:02:47,2023-12-02T22:03:00,1,ירי רקטות וטילים,1,25975,גיבתון,31.888318,34.79906,31.513,34.452
גמזו,2023-12-02,22:02:47,2023-12-02T22:03:00,1,ירי רקטות וטילים,1,25976,גמזו,31.927217,34.941128,31.513,34.452
כפר דניאל,2023-12-02,22:02:47,2023-12-02T22:03:00,1,ירי רקטות וטילים,1,25977,כפר דניאל,31.933521,34.932306,31.513,34.452
נצר סרני,2023-12-02,22:02:47,2023-12-02T22:03:00,1,ירי רקטות וטילים,1,25978,נצר סרני,31.922789,34.821191,31.513,34.452
רחובות,2023-12-02,22:02:47,2023-12-02T22:03:00,1,ירי רקטות וטילים,1,25979,רחובות,31.8943652,34.8115292,31.513,34.452
אחיסמך,2023-12-02,22:02:47,2023-12-02T22:03:00,1,ירי רקטות וטילים,1,25980,אחיסמך,31.931906,34.908576,31.513,34.452
בארות יצחק,2023-12-02,22:02:47,2023-12-02T22:03:00,1,ירי רקטות וטילים,1,25981,בארות יצחק,32.042025,34.910221,31.513,34.452
בני עטרות,2023-12-02,22:02:47,2023-12-02T22:03:00,1,ירי רקטות וטילים,1,25982,בני עטרות,32.02147,34.910146,31.513,34.452
ישרש,2023-12-02,22:02:47,2023-12-02T22:03:00,1,ירי רקטות וטילים,1,25983,ישרש,31.915667,34.847337,31.513,34.452
מגשימים,2023-12-02,22:02:47,2023-12-02T22:03:00,1,ירי רקטות וטילים,1,25984,מגשימים,32.044363,34.899834,31.513,34.452
מזור,2023-12-02,22:02:47,2023-12-02T22:03:00,1,ירי רקטות וטילים,1,25985,מזור,32.050698,34.931373,31.513,34.452
מצליח,2023-12-02,22:02:47,2023-12-02T22:03:00,1,ירי רקטות וטילים,1,25986,מצליח,31.906364,34.871278,31.513,34.452
נופך,2023-12-02,22:02:47,2023-12-02T22:03:00,1,ירי רקטות וטילים,1,25987,נופך,32.043748,34.920306,31.513,34.452
נחלים,2023-12-02,22:02:47,2023-12-02T22:03:00,1,ירי רקטות וטילים,1,25988,נחלים,32.05859700000001,34.9136,31.513,34.452
נס ציונה,2023-12-02,22:02:47,2023-12-02T22:03:00,1,ירי רקטות וטילים,1,25989,נס ציונה,31.932111,34.801327,31.513,34.452
רינתיה,2023-12-02,22:02:47,2023-12-02T22:03:00,1,ירי רקטות וטילים,1,25990,רינתיה,32.044365,34.928477,31.513,34.452
בית חשמונאי,2023-12-02,22:02:47,2023-12-02T22:03:00,1,ירי רקטות וטילים,1,25991,בית חשמונאי,31.890298,34.917599,31.513,34.452
בית עוזיאל,2023-12-02,22:02:47,2023-12-02T22:03:00,1,ירי רקטות וטילים,1,25992,בית עוזיאל,31.87005,34.904858,31.513,34.452
גזר,2023-12-02,22:02:47,2023-12-02T22:03:00,1,ירי רקטות וטילים,1,25993,גזר,31.8592289,34.8844867,31.513,34.452
גני הדר,2023-12-02,22:02:47,2023-12-02T22:03:00,1,ירי רקטות וטילים,1,25994,גני הדר,31.8782413,34.857588,31.513,34.452
גני יוחנן,2023-12-02,22:02:47,2023-12-02T22:03:00,1,ירי רקטות וטילים,1,25995,גני יוחנן,31.859924,34.840827,31.513,34.452
יד רמב''ם,2023-12-02,22:02:47,2023-12-02T22:03:00,1,ירי רקטות וטילים,1,25996,יד רמב''ם,31.899841,34.900086,31.513,34.452
יציץ,2023-12-02,22:02:47,2023-12-02T22:03:00,1,ירי רקטות וטילים,1,25997,יציץ,31.863226,34.861903,31.513,34.452
כפר ביל''ו,2023-12-02,22:02:47,2023-12-02T22:03:00,1,ירי רקטות וטילים,1,25998,כפר ביל''ו,31.870475,34.826734,31.513,34.452
כפר בן נון,2023-12-02,22:02:47,2023-12-02T22:03:00,1,ירי רקטות וטילים,1,25999,כפר בן נון,31.861679,34.947191,31.513,34.452
כפר שמואל,2023-12-02,22:02:47,2023-12-02T22:03:00,1,ירי רקטות וטילים,1,26000,כפר שמואל,31.888259,34.934819,31.513,34.452
כרמי יוסף,2023-12-02,22:02:47,2023-12-02T22:03:00,1,ירי רקטות וטילים,1,26001,כרמי יוסף,31.848024,34.921347,31.513,34.452
מזכרת בתיה,2023-12-02,22:02:47,2023-12-02T22:03:00,1,ירי רקטות וטילים,1,26002,מזכרת בתיה,31.853167,34.842421,31.513,34.452
משמר איילון,2023-12-02,22:02:47,2023-12-02T22:03:00,1,ירי רקטות וטילים,1,26003,משמר איילון,31.872478,34.943253,31.513,34.452
נען,2023-12-02,22:02:47,2023-12-02T22:03:00,1,ירי רקטות וטילים,1,26004,נען,31.883208,34.859237,31.513,34.452
סתריה,2023-12-02,22:02:47,2023-12-02T22:03:00,1,ירי רקטות וטילים,1,26005,סתריה,31.889854,34.842094,31.513,34.452
עזריה,2023-12-02,22:02:47,2023-12-02T22:03:00,1,ירי רקטות וטילים,1,26006,עזריה,31.890495,34.911872,31.513,34.452
פדיה,2023-12-02,22:02:47,2023-12-02T22:03:00,1,ירי רקטות וטילים,1,26007,פדיה,31.857768,34.883774,31.513,34.452
פתחיה,2023-12-02,22:02:47,2023-12-02T22:03:00,1,ירי רקטות וטילים,1,26008,פתחיה,31.866957,34.88687,31.513,34.452
קריית עקרון,2023-12-02,22:02:47,2023-12-02T22:03:00,1,ירי רקטות וטילים,1,26009,קריית עקרון,31.862547,34.8219576,31.513,34.452
רמות מאיר,2023-12-02,22:02:47,2023-12-02T22:03:00,1,ירי רקטות וטילים,1,26010,רמות מאיר,31.874444,34.855208,31.513,34.452
מודיעין - ישפרו סנטר,2023-12-02,22:02:47,2023-12-02T22:03:00,1,ירי רקטות וטילים,1,26011,מודיעין - ישפרו סנטר,31.8898011,34.9628105,31.513,34.452
אשקלון - דרום,2023-12-03,03:46:55,2023-12-03T03:47:00,1,ירי רקטות וטילים,1,26012,אשקלון - דרום,31.6687885,34.5742523,31.513,34.452
אזור תעשייה הדרומי אשקלון,2023-12-03,03:46:55,2023-12-03T03:47:00,1,ירי רקטות וטילים,1,26013,אזור תעשייה הדרומי אשקלון,31.636089,34.554535,31.513,34.452
בית שקמה,2023-12-03,03:46:55,2023-12-03T03:47:00,1,ירי רקטות וטילים,1,26014,בית שקמה,31.637735,34.610074,31.513,34.452
בת הדר,2023-12-03,03:46:55,2023-12-03T03:47:00,1,ירי רקטות וטילים,1,26015,בת הדר,31.648125,34.597146,31.513,34.452
גברעם,2023-12-03,03:46:55,2023-12-03T03:47:00,1,ירי רקטות וטילים,1,26016,גברעם,31.591461,34.612156,31.513,34.452
גיאה,2023-12-03,03:46:55,2023-12-03T03:47:00,1,ירי רקטות וטילים,1,26017,גיאה,31.628467,34.602678,31.513,34.452
מבקיעים,2023-12-03,03:46:55,2023-12-03T03:47:00,1,ירי רקטות וטילים,1,26018,מבקיעים,31.622518,34.577431,31.513,34.452
תלמי יפה,2023-12-03,03:46:55,2023-12-03T03:47:00,1,ירי רקטות וטילים,1,26019,תלמי יפה,31.616857,34.612482,31.513,34.452
שדרות,2023-12-03,03:47:00,2023-12-03T03:47:00,1,ירי רקטות וטילים,1,26020,שדרות,31.52269399999999,34.595581,31.513,34.452
 איבים,2023-12-03,03:47:00,2023-12-03T03:47:00,1,ירי רקטות וטילים,1,26020,איבים,31.533597,34.609697,31.513,34.452
 ניר עם,2023-12-03,03:47:00,2023-12-03T03:47:00,1,ירי רקטות וטילים,1,26020,ניר עם,31.518459,34.580544,31.513,34.452
אור הנר,2023-12-03,03:47:00,2023-12-03T03:47:00,1,ירי רקטות וטילים,1,26021,אור הנר,31.556197,34.602305,31.513,34.452
ארז,2023-12-03,03:47:00,2023-12-03T03:47:00,1,ירי רקטות וטילים,1,26022,ארז,31.55984,34.564889,31.513,34.452
זיקים,2023-12-03,03:47:00,2023-12-03T03:47:00,1,ירי רקטות וטילים,1,26023,זיקים,31.607204,34.520968,31.513,34.452
יד מרדכי,2023-12-03,03:47:00,2023-12-03T03:47:00,1,ירי רקטות וטילים,1,26024,יד מרדכי,31.586963,34.5575,31.513,34.452
כרמיה,2023-12-03,03:47:00,2023-12-03T03:47:00,1,ירי רקטות וטילים,1,26025,כרמיה,31.60269499999999,34.540413,31.513,34.452
נתיב העשרה,2023-12-03,03:47:00,2023-12-03T03:47:00,1,ירי רקטות וטילים,1,26026,נתיב העשרה,31.572407,34.539322,31.513,34.452
כיסופים,2023-12-03,09:26:20,2023-12-03T09:26:00,1,ירי רקטות וטילים,1,26027,כיסופים,31.374545,34.398992,31.513,34.452
מגן,2023-12-03,09:59:46,2023-12-03T10:00:00,1,ירי רקטות וטילים,1,26028,מגן,31.298108,34.427059,31.513,34.452
ניר עוז,2023-12-03,10:20:51,2023-12-03T10:21:00,1,ירי רקטות וטילים,1,26029,ניר עוז,31.309697,34.402075,31.513,34.452
כיסופים,2023-12-03,11:00:12,2023-12-03T11:00:00,1,ירי רקטות וטילים,1,26030,כיסופים,31.374545,34.398992,31.513,34.452
שדרות,2023-12-03,11:01:17,2023-12-03T11:01:00,1,ירי רקטות וטילים,1,26031,שדרות,31.52269399999999,34.595581,31.513,34.452
 איבים,2023-12-03,11:01:17,2023-12-03T11:01:00,1,ירי רקטות וטילים,1,26031,איבים,31.533597,34.609697,31.513,34.452
 ניר עם,2023-12-03,11:01:17,2023-12-03T11:01:00,1,ירי רקטות וטילים,1,26031,ניר עם,31.518459,34.580544,31.513,34.452
מטווח ניר עם,2023-12-03,11:01:16,2023-12-03T11:01:00,1,ירי רקטות וטילים,1,26032,מטווח ניר עם,31.5123126,34.5545017,31.513,34.452
רעים,2023-12-03,12:38:48,2023-12-03T12:39:00,1,ירי רקטות וטילים,1,26033,רעים,31.386159,34.458823,31.513,34.452
סופה,2023-12-03,13:02:30,2023-12-03T13:03:00,1,ירי רקטות וטילים,1,26034,סופה,31.238309,34.341987,31.513,34.452
שדרות,2023-12-03,13:15:27,2023-12-03T13:15:00,1,ירי רקטות וטילים,1,26035,שדרות,31.52269399999999,34.595581,31.513,34.452
 איבים,2023-12-03,13:15:27,2023-12-03T13:15:00,1,ירי רקטות וטילים,1,26035,איבים,31.533597,34.609697,31.513,34.452
 ניר עם,2023-12-03,13:15:27,2023-12-03T13:15:00,1,ירי רקטות וטילים,1,26035,ניר עם,31.518459,34.580544,31.513,34.452
מבטחים,2023-12-03,13:28:34,2023-12-03T13:29:00,1,ירי רקטות וטילים,1,26036,מבטחים,31.242423,34.407488,31.513,34.452
 עמיעוז,2023-12-03,13:28:34,2023-12-03T13:29:00,1,ירי רקטות וטילים,1,26036,עמיעוז,31.248463,34.413404,31.513,34.452
 ישע,2023-12-03,13:28:34,2023-12-03T13:29:00,1,ירי רקטות וטילים,1,26036,ישע,31.247595,34.403091,31.513,34.452
ניר יצחק,2023-12-03,13:34:34,2023-12-03T13:35:00,1,ירי רקטות וטילים,1,26037,ניר יצחק,31.23604,34.356702,31.513,34.452
סופה,2023-12-03,13:34:34,2023-12-03T13:35:00,1,ירי רקטות וטילים,1,26038,סופה,31.238309,34.341987,31.513,34.452
אבשלום,2023-12-03,15:00:23,2023-12-03T15:00:00,1,ירי רקטות וטילים,1,26039,אבשלום,31.195397,34.3312,31.513,34.452
יתד,2023-12-03,15:00:23,2023-12-03T15:00:00,1,ירי רקטות וטילים,1,26040,יתד,31.207042,34.326126,31.513,34.452
כרם שלום,2023-12-03,15:00:31,2023-12-03T15:01:00,1,ירי רקטות וטילים,1,26041,כרם שלום,31.228281,34.284559,31.513,34.452
שדה אברהם,2023-12-03,15:00:27,2023-12-03T15:00:00,1,ירי רקטות וטילים,1,26042,שדה אברהם,31.211594,34.335692,31.513,34.452
חולית,2023-12-03,15:00:33,2023-12-03T15:01:00,1,ירי רקטות וטילים,1,26043,חולית,31.230563,34.32734,31.513,34.452
דקל,2023-12-03,15:00:43,2023-12-03T15:01:00,1,ירי רקטות וטילים,1,26044,דקל,31.195908,34.346771,31.513,34.452
תלמי יוסף,2023-12-03,15:00:43,2023-12-03T15:01:00,1,ירי רקטות וטילים,1,26045,תלמי יוסף,31.199958,34.363751,31.513,34.452
זרעית,2023-12-03,15:01:53,2023-12-03T15:02:00,1,ירי רקטות וטילים,1,26046,זרעית,33.09898500000001,35.288522,33.2677512,35.5735599
אשקלון - צפון,2023-12-03,15:02:06,2023-12-03T15:02:00,1,ירי רקטות וטילים,1,26047,אשקלון - צפון,31.6687885,34.5742523,31.513,34.452
אשקלון - דרום,2023-12-03,15:02:03,2023-12-03T15:02:00,1,ירי רקטות וטילים,1,26048,אשקלון - דרום,31.6687885,34.5742523,31.513,34.452
אזור תעשייה הדרומי אשקלון,2023-12-03,15:02:03,2023-12-03T15:02:00,1,ירי רקטות וטילים,1,26049,אזור תעשייה הדרומי אשקלון,31.636089,34.554535,31.513,34.452
כרמיה,2023-12-03,15:02:11,2023-12-03T15:02:00,1,ירי רקטות וטילים,1,26050,כרמיה,31.60269499999999,34.540413,31.513,34.452
זיקים,2023-12-03,15:02:15,2023-12-03T15:02:00,1,ירי רקטות וטילים,1,26051,זיקים,31.607204,34.520968,31.513,34.452
ניר יצחק,2023-12-03,15:30:07,2023-12-03T15:30:00,1,ירי רקטות וטילים,1,26052,ניר יצחק,31.23604,34.356702,31.513,34.452
סופה,2023-12-03,15:30:07,2023-12-03T15:30:00,1,ירי רקטות וטילים,1,26053,סופה,31.238309,34.341987,31.513,34.452
שדה אברהם,2023-12-03,15:30:25,2023-12-03T15:30:00,1,ירי רקטות וטילים,1,26054,שדה אברהם,31.211594,34.335692,31.513,34.452
נירים,2023-12-03,16:10:26,2023-12-03T16:10:00,1,ירי רקטות וטילים,1,26055,נירים,31.33572999999999,34.394087,31.513,34.452
עין השלושה,2023-12-03,16:10:26,2023-12-03T16:10:00,1,ירי רקטות וטילים,1,26056,עין השלושה,31.351722,34.403471,31.513,34.452
כיסופים,2023-12-03,17:19:15,2023-12-03T17:19:00,1,ירי רקטות וטילים,1,26057,כיסופים,31.374545,34.398992,31.513,34.452
נירים,2023-12-03,17:19:15,2023-12-03T17:19:00,1,ירי רקטות וטילים,1,26058,נירים,31.33572999999999,34.394087,31.513,34.452
עין השלושה,2023-12-03,17:19:15,2023-12-03T17:19:00,1,ירי רקטות וטילים,1,26059,עין השלושה,31.351722,34.403471,31.513,34.452
כיסופים,2023-12-03,17:42:13,2023-12-03T17:42:00,1,ירי רקטות וטילים,1,26060,כיסופים,31.374545,34.398992,31.513,34.452
